time_s,input_rad,output_rad,ring_contacts,cam_contacts,max_penetration_mm,min_volume_ratio,max_volume_ratio,max_contact_penalty_N,center_drift_mm
5.2333333333333565,4.483333334830618,-0.15252330899238586,4,40,0.00017615639080759138,0.9941563010215759,1.005711317062378,0.01761563867330551,5.512904408533359e-06
5.266666666666688,4.516666667977051,-0.15372423827648163,4,38,5.4486008593812585e-05,0.99433434009552,1.005779504776001,0.005448600742965937,8.934516699810047e-06
5.300000000000019,4.550000001146815,-0.15489256381988525,4,64,7.688686309847981e-05,0.994306743144989,1.0057252645492554,0.00768868625164032,7.051817192404997e-06
5.333333333333351,4.583333334336996,-0.15604354441165924,4,86,0.00018015816749539226,0.9940654039382935,1.0056405067443848,0.018015816807746887,2.696256615308812e-06
5.366666666666682,4.616666667545045,-0.1572362780570984,4,44,9.623363439459354e-05,0.9941964149475098,1.0057430267333984,0.009623363614082336,2.51983328780625e-06
5.400000000000014,4.650000000768734,-0.1584075689315796,4,46,1.3857061276212335e-05,0.9942854642868042,1.0058543682098389,0.0013857061276212335,7.886138519097585e-06
5.433333333333345,4.683333334006108,-0.15952979028224945,4,73,0.00011719930625986308,0.9941310882568359,1.005807638168335,0.011719930917024612,7.03788100508973e-06
5.4666666666666766,4.716666667255461,-0.16067355871200562,4,54,0.0001187709131045267,0.9940770268440247,1.0056957006454468,0.011877091601490974,3.576811877792352e-06
5.500000000000008,4.750000000515296,-0.16181053221225739,4,39,2.8296199161559343e-05,0.9943170547485352,1.005847692489624,0.0028296199161559343,8.370919317712833e-07
5.533333333333339,4.783333333784306,-0.16291412711143494,4,48,0.00014665602066088468,0.9943603873252869,1.0058084726333618,0.014665601775050163,6.341705557133537e-06
5.566666666666671,4.8166666670613445,-0.16404539346694946,4,92,0.00017130696505773813,0.9941390156745911,1.0057225227355957,0.017130697146058083,6.316720828181133e-06
5.600000000000002,4.8500000003454105,-0.16520355641841888,6,39,5.1970346248708665e-05,0.9942357540130615,1.0056456327438354,0.0051970346830785275,3.333002041472355e-06
5.633333333333334,4.883333333635626,-0.16634231805801392,4,27,0.00014164470485411584,0.9942559599876404,1.0057103633880615,0.014164470136165619,1.3253929864731617e-05
